,year,times_cited,type,id,title,journal.id,journal.title,volume,issue,researcherID
29,2017,112,article,pub.1084252047,IRFinder: assessing the impact of intron retention on mammalian gene expression,jour.1023439,Genome Biology,18,1,ur.01351637340.27
30,2017,5,article,pub.1083847190,Erratum to: Genetic alterations of m6A regulators predict poorer survival in acute myeloid leukemia,jour.1039771,Journal of Hematology & Oncology,10,1,ur.01351637340.27
31,2017,125,article,pub.1083523803,Genetic alterations of m6A regulators predict poorer survival in acute myeloid leukemia,jour.1039771,Journal of Hematology & Oncology,10,1,ur.01351637340.27
32,2017,23,article,pub.1030643669,Nuclear microRNAs in normal hemopoiesis and cancer,jour.1039771,Journal of Hematology & Oncology,10,1,ur.01351637340.27
33,2016,64,article,pub.1064122944,A dynamic intron retention program in the mammalian megakaryocyte and erythrocyte lineages.,jour.1085025,Blood,127,17,ur.01351637340.27
34,2016,31,article,pub.1035564385,"RBM3 regulates temperature sensitive miR-142–5p and miR-143 (thermomiRs), which target immune genes and control fever",jour.1018982,Nucleic Acids Research,44,6,ur.01351637340.27
35,2015,132,article,pub.1026535906,Intron retention in mRNA: No longer nonsense,jour.1095848,BioEssays,38,1,ur.01351637340.27
36,2015,195,article,pub.1025281547,Targeting ASCT2‐mediated glutamine uptake blocks prostate cancer growth and tumour development,jour.1011665,The Journal of Pathology,236,3,ur.01351637340.27
37,2014,47,article,pub.1047122018,Small RNA changes en route to distinct cellular states of induced pluripotency,jour.1043282,Nature Communications,5,1,ur.01351637340.27
38,2014,12,article,pub.1015793336,Epigenetic modifications of splicing factor genes in myelodysplastic syndromes and acute myeloid leukemia,jour.1009673,Cancer Science,105,11,ur.01351637340.27
39,2014,0,article,pub.1079294188,Changes in CpG methylation marks differentiation of human myeloid progenitors to neutrophils.,jour.1052792,Stem Cell Investigation,1,,ur.01351637340.27
40,2014,23,article,pub.1017025619,Identification of nuclear-enriched miRNAs during mouse granulopoiesis,jour.1039771,Journal of Hematology & Oncology,7,1,ur.01351637340.27
41,2013,309,article,pub.1014809370,Orchestrated Intron Retention Regulates Normal Granulocyte Differentiation,jour.1019114,Cell,154,3,ur.01351637340.27
42,2013,46,article,pub.1014782610,Current Trends of HIV Recombination Worldwide,jour.1043924,Infectious Disease Reports,5,Suppl 1,ur.01351637340.27
43,2013,33,article,pub.1037822959,MicroRNAs in myeloid malignancies,jour.1017308,British Journal of Haematology,162,2,ur.01351637340.27
44,2012,0,article,pub.1121666715,Intron Retention Coupled with Nonsense-Mediated Decay Determines Protein Expression and Nuclear Morphology in Granulopoiesis,jour.1085025,Blood,120,21,ur.01351637340.27
45,2011,140,article,pub.1045497024,Dominantly Inherited Constitutional Epigenetic Silencing of MLH1 in a Cancer-Affected Family Is Linked to a Single Nucleotide Variant within the 5′UTR,jour.1030059,Cancer Cell,20,2,ur.01351637340.27
46,2010,36,article,pub.1035817300,Methylation of the 3p22 region encompassing MLH1 is representative of the CpG island methylator phenotype in colorectal cancer,jour.1098208,Modern Pathology,24,3,ur.01351637340.27
47,2010,132,article,pub.1032317971,Nuclear-localized tiny RNAs are associated with transcription initiation and splice sites in metazoans,jour.1295033,Nature Structural & Molecular Biology,17,8,ur.01351637340.27
48,2009,55,article,pub.1033794136,MGMT methylation is associated primarily with the germline C>T SNP (rs16906252) in colorectal cancer and normal colonic mucosa,jour.1098208,Modern Pathology,22,12,ur.01351637340.27
49,2007,330,article,pub.1018585823,Inheritance of a Cancer-Associated MLH1 Germ-Line Epimutation,jour.1014075,New England Journal of Medicine,356,7,ur.01351637340.27
50,2006,138,article,pub.1020191933,Colorectal cancer: a model for epigenetic tumorigenesis,jour.1077125,Gut,56,1,ur.01351637340.27
51,2006,12,article,pub.1044348478,Germline epimutations of APC are not associated with inherited colorectal polyposis,jour.1077125,Gut,55,4,ur.01351637340.27
0,2021,0,article,pub.1135149885,Role of ABCB1 in mediating chemoresistance of triple-negative breast cancers.,jour.1092277,Bioscience Reports,41,2,ur.0714460423.40
1,2021,6,article,pub.1134803216,Breaking the cycle: Targeting of NDRG1 to inhibit bi‐directional oncogenic cross‐talk between pancreatic cancer and stroma,jour.1017429,The FASEB Journal,35,2,ur.0714460423.40
2,2021,185,article,pub.1135753835,Guidelines for the use and interpretation of assays for monitoring autophagy (4th edition)1.,jour.1036458,Autophagy,17,1,ur.0714460423.40
3,2020,3,article,pub.1132036768,Vesicular ATP-binding cassette transporters in human disease: relevant aspects of their organization for future drug development,jour.1365815,Future Drug Discovery,2,4,ur.0714460423.40
4,2020,5,article,pub.1129662939,Unique targeting of androgen‐dependent and ‐independent AR signaling in prostate cancer to overcome androgen resistance,jour.1017429,The FASEB Journal,34,9,ur.0714460423.40
5,2020,3,article,pub.1127983019,"Acireductone dioxygenase 1 (ADI1) is regulated by cellular iron by a mechanism involving the iron chaperone, PCBP1, with PCBP2 acting as a potential co-chaperone",jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1866,10,ur.0714460423.40
6,2020,4,article,pub.1126922570,NDRG1 suppresses basal and hypoxia-induced autophagy at both the initiation and degradation stages and sensitizes pancreatic cancer cells to lysosomal membrane permeabilization,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1864,8,ur.0714460423.40
7,2020,5,article,pub.1125108919,The growing evidence for targeting P-glycoprotein in lysosomes to overcome resistance,jour.1041760,Future Medicinal Chemistry,12,6,ur.0714460423.40
8,2020,4,article,pub.1124287937,"Overcoming tamoxifen resistance in oestrogen receptor‐positive breast cancer using the novel thiosemicarbazone anti‐cancer agent, DpC",jour.1009866,British Journal of Pharmacology,177,10,ur.0714460423.40
9,2020,3,article,pub.1124773746,"During mitosis ZEB1 “switches” from being a chromatin-bound epithelial gene repressor, to become a microtubule-associated protein",jour.1313310,Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,1867,7,ur.0714460423.40
10,2020,11,article,pub.1123794841,Regulation of autophagy and apoptosis by Dp44mT-mediated activation of AMPK in pancreatic cancer cells,jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1866,5,ur.0714460423.40
11,2019,1,article,pub.1122256829,Ascorbate and Tumor Cell Iron Metabolism: The Evolving Story and Its Link to Pathology,jour.1021165,Antioxidants & Redox Signaling,33,12,ur.0714460423.40
12,2019,0,proceeding,pub.1125926720,Abstract A16: A novel therapeutic approach to inhibit the bidirectional oncogenic crosstalk between pancreatic cancer cells and the surrounding stroma,,,,,ur.0714460423.40
13,2019,9,article,pub.1122704310,Thiosemicarbazones suppress expression of the c-Met oncogene by mechanisms involving lysosomal degradation and intracellular shedding,jour.1077138,Journal of Biological Chemistry,295,2,ur.0714460423.40
14,2019,13,article,pub.1117128743,The biochemical and molecular mechanisms involved in the role of micro-tumor environment stress in development of drug resistance,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1863,9,ur.0714460423.40
15,2019,8,article,pub.1113705152,Tumor-induced neoangiogenesis and receptor tyrosine kinases – Mechanisms and strategies for acquired resistance,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1863,7,ur.0714460423.40
16,2019,10,article,pub.1090396175,Exploiting Cancer Metal Metabolism using Anti-Cancer Metal- Binding Agents.,jour.1112790,Current Medicinal Chemistry,26,2,ur.0714460423.40
17,2018,36,article,pub.1109913951,Pharmacological targeting of mitochondria in cancer stem cells: An ancient organelle at the crossroad of novel anti-cancer therapies,jour.1013191,Pharmacological Research,139,,ur.0714460423.40
18,2018,67,article,pub.1104453391,The old and new biochemistry of polyamines,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1862,9,ur.0714460423.40
19,2018,17,article,pub.1103641117,Novel chelators based on adamantane-derived semicarbazones and hydrazones that target multiple hallmarks of Alzheimer's disease,jour.1027733,Dalton Transactions,47,21,ur.0714460423.40
20,2018,20,article,pub.1104009440,Coupling of the polyamine and iron metabolism pathways in the regulation of proliferation: Mechanistic links to alterations in key polyamine biosynthetic and catabolic enzymes,jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1864,9,ur.0714460423.40
21,2018,18,article,pub.1103430575,"Identification of differential phosphorylation and sub-cellular localization of the metastasis suppressor, NDRG1",jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1864,8,ur.0714460423.40
22,2018,20,article,pub.1100213117,Tumor stressors induce two mechanisms of intracellular P-glycoprotein–mediated resistance that are overcome by lysosomal-targeted thiosemicarbazones,jour.1077138,Journal of Biological Chemistry,293,10,ur.0714460423.40
23,2017,27,article,pub.1091049479,"Mitochondrial dysfunction in the neuro-degenerative and cardio-degenerative disease, Friedreich's ataxia",jour.1091413,Neurochemistry International,117,,ur.0714460423.40
24,2017,16,article,pub.1010463859,The mechanistic role of chemically diverse metal ions in the induction of autophagy,jour.1013191,Pharmacological Research,119,,ur.0714460423.40
25,2016,50,article,pub.1018297594,A mechanism for overcoming P-glycoprotein-mediated drug resistance: novel combination therapy that releases stored doxorubicin from lysosomes via lysosomal permeabilization using Dp44mT or DpC,jour.1042939,Cell Death & Disease,7,12,ur.0714460423.40
26,2016,26,article,pub.1058215783,A Nitric Oxide Storage and Transport System That Protects Activated Macrophages from Endogenous Nitric Oxide Cytotoxicity*,jour.1077138,Journal of Biological Chemistry,291,53,ur.0714460423.40
27,2016,63,article,pub.1051746790,Copper and conquer: copper complexes of di-2-pyridylketone thiosemicarbazones as novel anti-cancer therapeutics,jour.1040251,Metallomics,8,9,ur.0714460423.40
28,2016,60,article,pub.1055100339,"Structure–Activity Relationships of Di-2-pyridylketone, 2‑Benzoylpyridine, and 2‑Acetylpyridine Thiosemicarbazones for Overcoming Pgp-Mediated Drug Resistance",jour.1062267,Journal of Medicinal Chemistry,59,18,ur.0714460423.40
29,2016,13,article,pub.1009911458,Bonnie and Clyde: Vitamin C and iron are partners in crime in iron deficiency anaemia and its potential role in the elderly,jour.1041642,Aging,8,5,ur.0714460423.40
30,2016,0,article,pub.1072273756,Targeting autophagy in antitumor agent design: furthering the lysosomal love strategy,jour.1041760,Future Medicinal Chemistry,8,7,ur.0714460423.40
31,2016,35,article,pub.1014404203,Turning the gun on cancer: Utilizing lysosomal P-glycoprotein as a new strategy to overcome multi-drug resistance,jour.1097289,Free Radical Biology and Medicine,96,,ur.0714460423.40
32,2016,93,article,pub.1055100069,Zinc(II)–Thiosemicarbazone Complexes Are Localized to the Lysosomal Compartment Where They Transmetallate with Copper Ions to Induce Cytotoxicity,jour.1062267,Journal of Medicinal Chemistry,59,10,ur.0714460423.40
33,2016,22,article,pub.1025863707,"Lysosomal membrane stability plays a major role in the cytotoxic activity of the anti-proliferative agent, di-2-pyridylketone 4,4-dimethyl-3-thiosemicarbazone (Dp44mT)",jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1863,7,ur.0714460423.40
34,2016,27,article,pub.1042323194,"Mechanism of the induction of endoplasmic reticulum stress by the anti-cancer agent, di-2-pyridylketone 4,4-dimethyl-3-thiosemicarbazone (Dp44mT): Activation of PERK/eIF2α, IRE1α, ATF6 and calmodulin kinase",jour.1007365,Biochemical Pharmacology,109,,ur.0714460423.40
35,2016,85,article,pub.1035665921,Redox cycling metals: Pedaling their roles in metabolism and their use in the development of novel therapeutics,jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1863,4,ur.0714460423.40
36,2016,88,article,pub.1035719467,Roads to melanoma: Key pathways and emerging players in melanoma progression and oncogenic signaling,jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1863,4,ur.0714460423.40
37,2016,3910,article,pub.1058406632,Guidelines for the use and interpretation of assays for monitoring autophagy (3rd edition),jour.1036458,Autophagy,12,1,ur.0714460423.40
38,2015,24,article,pub.1055099782,"Novel Mechanism of Cytotoxicity for the Selective Selenosemicarbazone, 2‑Acetylpyridine 4,4-Dimethyl-3-selenosemicarbazone (Ap44mSe): Lysosomal Membrane Permeabilization",jour.1062267,Journal of Medicinal Chemistry,59,1,ur.0714460423.40
39,2015,39,article,pub.1058213920,Glucose Modulation Induces Lysosome Formation and Increases Lysosomotropic Drug Sequestration via the P-Glycoprotein Drug Transporter*,jour.1077138,Journal of Biological Chemistry,291,8,ur.0714460423.40
40,2015,41,article,pub.1026273541,The molecular effect of metastasis suppressors on Src signaling and tumorigenesis: new therapeutic targets,jour.1043645,Oncotarget,6,34,ur.0714460423.40
41,2015,96,article,pub.1001378043,The renaissance of polypharmacology in the development of anti-cancer therapeutics: Inhibition of the “Triad of Death” in cancer by Di-2-pyridylketone thiosemicarbazones,jour.1013191,Pharmacological Research,100,,ur.0714460423.40
42,2015,45,article,pub.1028662871,Identification of differential anti-neoplastic activity of copper bis(thiosemicarbazones) that is mediated by intracellular reactive oxygen species generation and lysosomal membrane permeabilization,jour.1327756,Journal of Inorganic Biochemistry,152,,ur.0714460423.40
